x0,x1,x2,x3,x4,y
-0.516173,-0.044431,-0.373049,0.207878,-0.087997,0
-0.427094,0.4623,-0.93191,0.723288,-0.439645,0
0.260255,-0.809731,2.486275,-0.793427,0.716567,0
0.86434,-0.171635,-1.146966,-1.502949,-1.314037,1
1.043486,0.2268,0.186497,-1.931426,0.641531,1
-1.579183,0.61973,-0.094216,0.567802,-1.044967,0
-0.127008,0.589352,-0.443197,-0.962629,-0.3871,0
-2.089123,0.76188,-0.432487,1.255925,-0.089014,0
-0.349805,0.655544,0.536677,-0.042064,-0.193069,1
0.792472,0.809006,0.569597,0.056746,0.071012,0
0.406161,0.412763,1.13483,1.20981,1.406624,1
-0.00876,0.74255,0.165416,-0.262159,-0.022218,1
-0.452626,-1.131184,0.735695,0.300507,-0.348409,1
-0.462166,-1.248184,-0.146113,-0.793474,-0.642668,1
0.012565,-0.262151,1.301346,-0.24328,0.763853,0
1.543915,0.92034,-0.72072,0.019228,0.894727,1
0.78816,-0.184271,-0.949964,-1.799271,1.106621,1
2.09728,-0.250845,2.391093,-0.147151,-0.082829,1
1.833226,0.987161,3.319686,-1.092106,-1.457912,1
1.751099,0.955901,0.349633,0.691066,-0.489307,1
-0.438036,-0.101895,-0.437519,-0.250088,-0.397717,0
-0.900522,-1.230551,0.627517,0.174323,0.964948,0
-0.246724,-1.088757,1.0942,-0.087069,-1.446821,0
-1.090643,-0.509326,0.928959,2.259595,1.691411,0
-0.379564,-1.867016,0.410168,0.0967,1.644949,0
1.753932,-0.712634,0.573053,-0.542812,0.264706,1
-1.104451,-1.213275,1.317473,1.062025,-1.611278,0
0.279296,0.510313,-0.62829,-0.286027,-0.240628,0
0.397901,-0.146293,-0.696343,0.515592,-0.72966,1
-0.256158,0.746301,-0.123114,0.095716,-0.898542,1
0.385204,0.625318,-0.741286,2.540886,0.006819,0
-0.004166,0.221734,1.275203,0.920899,-1.030541,0
-0.583538,-0.606111,2.579068,-2.096072,2.170155,0
1.376283,1.369506,1.561941,0.207619,0.564014,1
-1.43529,0.222815,-0.534535,-0.761739,-0.194514,0
0.566058,1.464118,-1.557968,-0.770727,-0.936552,0
-0.975392,0.494673,-1.195073,-1.055378,2.035684,0
0.721365,0.538906,-0.62638,-2.227978,-0.898324,1
-1.168523,0.189239,-1.069283,-1.640137,0.401504,0
1.072481,0.884953,0.273536,-0.704146,-0.854854,0
-1.931538,0.766708,0.877873,-1.234839,2.107951,0
-1.672555,0.594754,-0.417639,-0.454467,0.609579,1
-0.109153,-0.181331,0.055724,-1.02313,0.124352,1
-1.667408,1.005432,0.24707,-1.30542,0.065296,0
0.850271,-1.138551,0.882242,-0.882791,-0.02976,1
0.672682,-0.014632,-0.079789,0.133656,0.280848,1
0.187715,0.800098,-1.32386,1.861542,-0.402598,0
-0.138975,-0.076865,-0.579472,0.520479,-0.267157,0
-0.253121,-0.825877,0.820002,-0.383001,0.262441,0
0.420154,-1.283338,1.00978,0.899256,2.024007,0
-2.128335,1.96888,0.582295,-0.409522,-0.692641,0
0.977025,-1.885604,0.020539,1.311564,-0.606686,1
0.577749,-0.6679,-0.600243,-2.212627,-0.613152,1
1.105997,-0.668105,0.242879,-0.011895,-1.227843,1
0.315468,1.370466,-0.272804,-1.404805,0.195331,1
-0.676839,-2.326984,0.875534,0.07678,0.250113,0
-0.245875,1.418302,0.278768,0.229298,-0.700912,1
0.230636,1.544916,-1.341864,-0.245409,-0.60717,0
1.182603,0.449159,-2.420978,0.021176,1.204578,1
-1.023824,1.484937,0.580721,1.139319,0.352573,1
-2.31471,-0.151345,1.155772,0.54982,-0.232315,0
-1.006024,0.758455,0.327774,-0.159318,-0.278815,1
0.510859,-0.513349,1.466102,-0.445987,-0.246684,0
-0.555311,-0.025485,0.794262,-1.675543,0.491106,1
2.317635,0.005857,0.044374,1.257316,-1.384606,0
0.177586,-1.713309,-1.261389,-1.408028,0.887194,1
-0.084988,0.762663,-0.413218,-0.616271,-1.388002,0
-0.733216,-0.327591,-0.012951,1.25102,1.307096,0
1.489024,0.074915,1.544012,-0.236578,-0.451578,1
0.087588,-0.850802,0.663756,0.470662,0.151816,0
-1.110991,0.2553,0.400088,-1.199621,1.673063,1
1.497285,0.744198,1.246815,0.805799,0.6518,1
0.377014,0.718931,-0.731896,-0.238787,0.078271,0
0.087985,1.760986,-0.390328,-1.707678,-1.51975,0
-0.307029,-0.624794,0.550379,-0.329375,1.60607,0
-0.371451,0.72508,0.936752,-1.075831,-0.970304,1
0.118706,1.014601,-0.406181,-1.819034,-0.812119,1
-0.025295,0.465856,-1.710424,-0.0213,0.589682,0
0.88606,-0.974867,0.115781,1.124435,-1.785734,1
1.015398,0.996602,-0.136468,-2.261674,-0.459198,1
-0.724317,-0.255492,1.056372,-2.161807,0.438644,1
1.020307,-0.509166,0.533329,-0.121398,1.257774,1
-0.680315,-2.622225,1.587799,1.916589,0.303718,0
-1.321755,1.334761,0.378421,1.627749,-1.008928,1
0.202685,0.50142,-1.540847,2.342289,1.465946,0
-0.732899,0.730795,-1.864046,-0.972042,1.333027,0
-0.478553,0.294819,0.235986,-1.313761,-0.156327,1
1.026968,-0.113676,-0.616984,0.838008,1.116922,1
2.085871,-1.015623,-0.27959,-0.000179,0.870558,1
-2.627646,0.922264,-0.628274,-0.262906,0.555655,0
0.194895,0.425049,-2.054225,0.148729,1.734588,0
-1.199774,-0.288103,0.356951,0.097785,-0.756983,0
-1.327993,1.617378,-0.90177,-0.119326,0.352589,0
-0.403158,-0.587924,1.111985,0.314337,1.596241,0
0.348199,-0.19804,1.06809,0.068656,0.637734,0
0.440619,-1.006764,-0.198813,-0.902533,0.470569,1
-1.261133,-1.003664,0.801754,0.983216,2.512867,0
-1.39738,-0.289133,0.729492,0.531132,0.233337,1
1.910485,-1.893971,0.686732,0.32387,-1.559685,1
0.173231,1.551429,-0.482319,1.528235,-0.993832,0
1.368087,1.164285,-2.67059,-2.121652,2.02788,1
0.176375,-0.171362,-0.951596,-0.278224,0.108321,1
-0.863157,0.268621,-1.235446,0.041119,-1.158612,1
0.09312,-0.695283,-0.032642,0.00584,-0.08353,1
1.477836,-0.708283,-0.818249,-0.160845,-1.478074,1
-1.317022,-0.295584,-0.088243,-0.657915,-0.34136,1
0.850602,-0.938014,1.317373,-0.544464,-0.288709,0
1.238893,1.116921,0.269899,0.360506,-0.013065,1
1.20292,1.761736,-1.57146,-0.346546,1.628401,0
-0.71123,-0.287552,2.379241,-0.78027,0.892091,0
0.073802,0.337514,1.005608,0.176405,-0.131258,1
-0.05981,0.154001,0.644155,-0.469936,0.117485,1
0.484115,0.46002,0.429583,-0.000651,1.314179,1
-0.414067,1.149509,0.242378,-1.586291,-1.239866,1
1.861351,-1.05166,-0.429933,-0.257278,0.470958,1
-0.354161,-0.28679,1.864017,-0.94219,1.518531,0
0.325434,-1.848526,-0.420591,-0.693651,0.947874,1
0.497501,1.312268,-2.536533,1.287923,0.601429,1
1.456426,-0.075652,0.494759,0.727275,0.986745,0
0.12495,-0.432367,-1.422305,-1.386959,0.490288,1
0.500051,-2.279266,0.431357,-0.528748,0.857528,0
-1.448444,2.164339,0.517856,-0.422887,-2.282889,1
-0.675607,1.00328,-1.403482,-0.005466,-1.355164,1
0.448928,-0.120125,0.335486,-1.567351,-0.62433,1
1.385085,0.0014,-0.297735,0.900214,-0.400105,1
-1.800222,0.324945,-0.396507,1.190894,1.144699,1
0.182903,0.953008,-1.16356,-2.411588,1.227345,1
0.399604,-0.11141,-0.458596,-1.546036,-0.140353,1
-0.110185,-1.245528,0.506423,0.317313,-0.736924,1
0.703991,-0.367783,0.524166,0.138548,1.639974,1
-0.053407,1.292883,1.699535,-0.674619,-1.137691,0
-2.069833,1.253859,1.042126,0.021472,3.269274,1
1.224449,1.837867,-0.55004,-0.033698,-0.291951,1
-1.161445,0.051288,0.73323,0.947748,0.170495,0
-0.502811,-0.689245,0.379219,0.075233,1.107191,0
-1.902073,-0.89295,-1.195808,-0.086281,0.694479,1
-0.048483,-0.410366,0.763508,0.740643,0.731137,1
1.011448,-0.549234,1.11926,-1.067051,-0.212886,1
-1.672394,-0.08891,-0.67349,-1.266058,-0.454404,0
0.453714,0.798493,0.812934,-1.613719,0.497019,1
-0.069375,1.257241,0.995978,-0.041414,-1.444686,1
-1.27901,-0.128618,1.271302,-0.688211,-0.742401,0
-1.107299,0.05612,-1.302628,0.726039,0.763302,0
-1.168702,0.529694,-0.643184,0.760672,-0.863631,0
0.42751,0.15582,0.099347,-0.178694,-0.986828,1
-0.801571,-0.521585,0.011948,0.175508,1.659775,0
-1.684889,-0.863632,0.191766,1.972297,0.757316,0
0.043046,0.765775,-0.570933,-1.691281,-0.972142,1
0.187626,0.596007,-1.90476,0.309284,-0.383734,0
1.578002,-0.147149,-0.541703,0.14188,1.506591,0
0.602031,0.535809,-1.379878,-2.078765,0.349525,1
-0.340713,-0.30649,-0.887581,-0.552173,0.006074,1
2.298021,0.520218,0.499339,-0.716975,1.089745,1
-1.701925,0.678806,0.663282,1.451501,-1.167226,0
2.102969,-0.638407,1.206459,0.788815,0.659155,1
-0.591921,-0.69892,0.503407,0.108927,-0.56898,0
-0.227267,-1.581707,-1.455325,-0.76318,-0.073446,1
-0.280149,1.723601,0.433977,0.647523,-2.024791,0
0.821794,0.188267,0.496972,0.20322,0.875426,1
0.061624,-1.015156,-0.992601,0.156643,0.327546,1
-2.136021,0.668612,-0.360625,1.208968,-0.169593,0
-0.584801,0.54007,1.37484,1.56248,-0.984019,0
1.196022,-0.671304,-0.113524,0.400447,0.812009,1
-0.066446,-0.018565,-0.259945,-1.033291,0.704165,1
0.32567,0.558533,-1.133641,-0.350838,0.669684,0
-0.173458,0.905659,0.445766,-1.705464,-0.666026,1
-1.969962,0.228214,0.197452,0.39623,0.663354,0
0.580709,-1.193871,-0.67318,0.31835,1.662176,1
-0.191783,2.715339,0.807024,-0.07396,1.938557,0
-0.537108,-0.770016,0.64332,-0.539595,0.536837,0
0.394044,1.422233,-0.192381,-0.338352,-0.740517,1
2.474035,1.499947,1.325926,0.370736,-0.377641,1
0.520301,0.684277,-0.318013,0.720275,1.211081,0
-0.627867,-0.04207,0.340966,-0.344529,0.341514,0
0.660979,-1.256106,0.187983,-0.305224,-2.096659,1
1.820121,0.491123,0.869001,0.101263,0.845057,1
1.062855,0.576102,0.604476,0.906904,-1.230509,0
-0.691404,-1.637714,-0.487688,0.315738,-0.474513,1
-0.73744,0.51822,0.872599,0.688987,0.705646,0
-0.962923,-0.327056,0.13293,-0.40769,-1.118589,0
2.040888,1.496056,-0.812699,-1.715955,-0.392032,1
0.567813,0.517063,1.669384,1.172202,-0.447398,1
0.920115,1.260355,0.926565,0.503649,-1.710776,1
-0.230142,0.511272,0.11178,-1.533149,-0.634316,0
0.662354,0.546788,-0.967338,0.346429,-0.842721,0
-1.648844,-0.137551,0.691375,-0.62735,-0.35391,0
-0.953281,0.080607,-1.27048,-0.519475,0.608181,0
0.2683,-0.810046,0.567699,0.334319,0.275717,0
-0.063058,-1.249813,-0.229682,-0.996174,-0.252535,1
1.896938,1.203733,0.436263,0.329304,-0.66951,1
-1.264744,-0.815219,-2.1618,0.138668,0.046703,1
0.103954,-0.566128,-1.682377,-0.334723,0.680237,1
1.018151,-0.016082,-1.007295,-0.799827,0.106526,1
0.307339,-1.478837,-0.541863,1.529258,-1.783009,1
0.148714,1.117663,-1.02906,-1.224892,0.392523,0
-2.497164,-0.462355,2.131129,0.096647,-0.259187,0
-1.130114,0.538972,0.730365,-0.418655,-1.814462,0
1.445326,-0.053247,0.492047,0.143958,1.152514,1
0.599532,-0.07597,1.086855,1.930218,1.032388,0
-1.011429,-0.390592,-0.487545,1.268347,-1.556181,0
2.235046,-0.272707,-1.850095,0.457428,0.234064,1
0.735595,0.746385,1.889292,-0.165763,0.684219,1
-0.181529,0.791058,0.117143,1.149216,0.425992,0
-0.59143,-1.138851,-0.69127,-0.484868,-0.145612,1
-1.521804,-1.098238,0.201597,-0.064083,0.278792,0
-0.478141,-0.428078,1.310275,-1.58342,1.114867,0
-1.464181,0.35776,0.710293,-0.224541,-2.880684,1
0.932935,0.03669,-0.788042,1.095427,1.466802,1
1.249943,0.750261,-0.485634,-0.211922,0.584694,1
-1.581374,-0.996081,1.154408,0.482822,-0.305478,0
-2.856205,0.767921,0.587097,1.237252,-0.009724,0
-0.004969,0.227454,0.738313,-0.259562,-0.877928,1
-0.351706,2.216508,-0.978718,0.551644,-0.537677,0
1.03088,0.119617,0.719812,-0.263588,-0.886917,1
0.978244,-0.375735,-1.404568,1.858932,1.264335,0
-0.305093,-0.873791,0.249828,0.3162,1.793046,0
-0.025459,0.731659,-2.542513,1.103665,-0.55023,0
-2.80288,-0.327729,-0.1843,-1.47715,0.565274,0
-0.855586,0.387494,-0.542213,0.141101,-0.172972,0
-0.501388,-0.254927,0.949175,-0.5064,0.408616,0
0.945337,-0.068967,0.032968,1.321625,0.86677,0
-0.062286,1.814344,1.332885,-1.578213,0.046598,1
0.090744,-0.774181,-0.554396,1.05559,0.123423,0
-2.390748,-1.474715,0.099791,0.382174,-0.163017,0
-0.4486,-2.712887,1.090035,-0.3923,0.777999,0
0.531024,0.864486,-0.271954,-0.842161,0.183374,0
-0.611517,-0.765949,-0.787183,0.410352,-0.231884,0
-0.46429,-0.842412,0.952407,0.992832,0.058597,0
-1.129731,-0.538949,-1.260786,-0.568686,0.297354,0
-2.026264,-0.655875,1.275012,-0.041524,-0.33634,0
0.625165,-0.054725,-0.752655,-1.384733,-3.520482,1
0.993058,-0.401724,-1.157327,-1.639864,0.266017,1
0.881518,0.784177,0.340818,-1.634807,0.243285,1
1.345977,-0.63521,0.384684,0.00365,1.035045,0
0.242273,-1.396292,-0.229985,0.58165,1.881388,1
0.911473,-0.234402,-0.911054,-0.855113,-0.142024,0
1.733952,0.002348,0.879457,0.869819,-0.795036,0
-0.415966,1.306876,0.173567,-0.448149,0.182099,1
-0.978395,-0.945013,0.510766,2.238226,-0.133532,0
-0.138905,-1.545888,0.168781,0.208095,0.727603,0
-1.306299,-0.302721,0.727908,1.083135,-0.5879,1
-0.49875,0.780644,2.518174,1.139107,1.505264,0
-1.051774,-0.422562,0.241016,-0.275735,-1.799794,0
0.131576,-0.490144,0.439918,0.037051,1.030928,0
-1.572208,0.190349,1.962929,0.64485,0.608345,1
1.02953,-0.111244,0.238157,-1.782618,-2.57232,1
-1.435306,2.306662,-1.137456,1.449753,0.821977,0
-0.412984,0.815548,0.351786,-0.02542,-0.4804,0
0.208227,-1.555368,0.037872,-1.693733,-0.215343,1
-1.413432,0.854762,-0.613078,-1.9993,-0.70658,0
1.808825,-0.917617,-0.454865,-0.36492,-0.163404,0
-0.192838,0.475434,1.514662,0.478839,-0.161557,1
-1.373665,-0.32713,-1.840791,-0.526161,-0.489106,0
-0.624695,0.486179,1.190518,1.607844,-1.565468,1
-1.716259,-0.106183,1.18857,0.790575,0.307858,0
-2.178181,0.25038,-1.259463,-0.665811,-1.509115,0
-0.894429,2.806095,0.010817,0.137093,-0.502139,1
0.253855,1.442794,0.136542,0.147323,-0.110708,1
0.004071,-0.500378,0.457154,0.775902,0.012044,0
-0.465288,0.924151,-0.56359,0.682428,1.891841,0
0.228787,-0.075262,0.00336,0.22535,2.136814,1
0.512968,1.779293,0.396362,-0.32178,-1.28358,0
-0.008573,-0.585796,1.258084,-0.650464,-1.247833,0
-0.271948,0.262042,1.896746,0.193076,1.433408,0
-1.629375,0.074477,-0.609527,-0.380168,0.550022,0
0.79496,-1.715573,-1.724183,1.589562,-0.082681,1
1.304067,0.100468,0.975471,1.442509,1.05105,0
0.529873,0.608721,-0.905954,-1.098543,-1.936575,1
-0.302743,0.309436,1.197644,0.360914,0.650635,1
0.822057,0.431939,1.104867,-0.956188,0.599056,1
0.368227,-0.228293,-0.04317,1.073353,0.719168,0
1.506693,0.832842,0.080819,1.331543,-0.895927,1
-0.168913,-0.831313,0.639834,-1.852503,-0.478569,1
0.152505,-1.234504,-0.294824,-1.395051,2.569708,1
-0.672129,0.271465,1.267783,-0.673491,0.268989,1
0.283588,1.54707,-1.05279,0.070765,-0.431929,0
-1.547318,1.793919,-0.012378,-0.129537,1.481758,0
1.013233,-0.397943,-0.143146,0.178785,-1.21147,1
0.229972,0.907927,0.706392,0.554429,0.263305,1
-0.680986,0.960675,-0.97409,-0.186535,0.128793,0
0.143427,0.798512,-0.151599,-0.523456,0.70399,1
-1.78128,0.075931,0.533265,0.0175,0.261008,0
0.923273,-1.951999,1.712955,-1.214915,0.487914,0
-0.844198,-1.045699,0.425937,-0.795442,2.450464,0
0.563554,-0.323056,-0.183231,-0.030268,-0.967012,1
-0.469313,2.187691,-0.545364,0.589402,0.557746,0
-0.438915,-2.803048,0.230577,0.513923,0.456401,0
0.921226,0.470495,0.325721,-1.545451,0.133721,1
-0.481221,-1.142666,1.435404,-2.073686,0.373016,0
-0.028024,0.570823,-0.319583,0.007095,1.048099,0
1.747704,0.373159,-0.433337,-1.115867,0.13884,0
-0.190506,2.249774,-0.197233,-1.176258,-1.534312,0
-1.261136,-0.266286,-0.180011,0.41567,-0.432572,0
0.780863,0.908761,-0.964371,-0.550613,-0.541366,1
0.103231,-0.835951,-0.200703,1.186032,-2.046313,0
0.376248,-0.035786,-0.836268,0.704349,-0.068653,1
1.648878,0.765313,0.908513,2.052099,-0.425222,1
0.873596,0.67495,-1.744503,-0.193567,0.316692,0
0.745166,1.370465,0.101155,1.378298,0.936588,1
0.634358,-0.321115,0.515968,-0.500191,0.405828,0
0.125346,-2.045451,1.721873,-0.971929,1.256277,1
-1.238983,-0.123689,1.07509,0.760583,-0.840018,0
0.296086,-0.182408,-0.47243,0.257777,0.20289,1
-1.719113,-1.989233,1.960816,-0.389945,1.257694,0
1.248098,-3.251717,0.563284,-0.407865,-0.292462,0
0.942079,0.999081,-1.404038,-1.389042,0.140009,1
0.009035,-0.059823,0.781051,0.325252,-0.361015,0
1.024183,-0.776741,-0.0844,-0.068488,-1.081233,1
-0.856476,-0.488949,-0.053109,0.249258,1.433586,1
0.595143,0.472752,0.361124,-1.204604,-1.603185,1
2.01702,0.09218,1.287811,0.589807,-0.755971,1
-2.610178,-1.37981,-0.407433,-0.483486,-0.766041,0
-0.434038,-0.046619,-0.196703,-0.867384,-0.041475,1
0.482133,-1.013412,-0.565996,-0.600862,-0.044919,1
1.193686,0.283812,1.678233,-0.937372,0.002598,1
1.118587,-1.84265,0.698725,-0.286041,1.274146,1
0.61132,0.933713,-1.183714,-0.560523,0.922257,0
0.509663,0.805285,0.34651,-1.470809,-0.401301,1
-0.238497,-0.010398,0.252615,-0.831622,-1.004612,1
-2.109091,-0.750533,-1.184357,0.23463,-0.218369,0
1.095724,-0.065444,0.005056,-0.402547,0.527925,1
-1.134456,-0.065799,1.520831,-0.749523,0.212901,0
0.130071,-1.193268,-0.830477,-0.270018,-0.000698,1
0.694242,-1.166247,0.495803,0.141297,1.036601,0
-0.707187,-0.612052,-2.190665,0.952959,-1.079369,1
0.951196,0.583514,0.338092,-0.84913,1.23926,1
1.574538,0.362154,0.017005,-2.322266,-0.873172,1
0.335739,-0.330949,-0.562489,-0.290923,-0.27999,1
0.49488,1.400908,0.418489,-1.314024,-1.725015,1
1.792962,0.921311,-2.261116,-0.625095,-0.411231,1
0.020641,1.334688,2.548543,-2.091408,-0.526268,1
-0.680942,1.306653,-0.277463,-1.07506,-0.167041,0
1.030955,0.079189,0.580793,-1.457469,0.147154,0
-0.359123,2.644212,-0.184686,1.709277,-0.145125,0
0.397958,1.182428,-1.266725,1.488512,0.463722,0
-1.46928,0.163865,-0.629848,-0.086859,-0.176405,0
-0.494846,0.772183,-1.040836,-1.569526,-0.109971,0
-0.945696,0.844095,0.921651,0.129922,3.203523,0
0.81063,-0.333557,-0.482905,0.500532,-0.644018,1
-0.793548,-1.108053,-0.042462,-0.787723,0.631495,0
-1.079506,0.409686,-0.647815,-0.80209,0.504191,1
1.079718,-1.071683,-1.252925,0.08003,0.276953,1
-0.260811,-0.481554,-1.139356,-0.773696,0.012891,1
-0.438732,-0.800943,1.990761,-0.824925,0.790685,0
-0.14948,0.747986,0.57514,1.053035,0.532728,0
0.074211,-0.94819,-0.379416,2.284137,1.82621,0
0.627426,2.230327,1.029576,-0.602704,-0.788582,1
-0.950007,-0.770983,1.432971,-1.567843,-0.0612,0
0.117226,-0.87481,-1.167583,0.354661,0.178734,1
-0.742238,0.85394,0.649489,-0.109904,-0.235477,0
-0.267522,-0.041251,-0.583871,0.161383,-2.626233,0
0.612262,-2.348036,-0.261589,-1.231923,0.81637,1
-1.617653,-0.305886,-0.547205,-0.467753,0.754032,0
0.162832,-0.812637,0.348896,-0.013402,0.825118,1
0.336695,0.896444,-0.291296,-1.500125,1.269005,1
-0.734801,-0.787039,-2.431854,0.621695,-0.20845,1
1.20299,0.355497,0.435885,-1.788886,-0.075209,1
2.178984,0.848146,1.348756,1.579448,1.390431,0
0.405699,-0.06793,1.044092,0.036337,-1.068271,1
-0.99177,0.698184,-0.474495,2.427733,0.19511,0
0.496349,-0.950317,1.285545,1.456555,0.369094,0
0.758072,-0.372866,-0.797562,0.357433,-0.794314,1
-0.169321,-1.333557,0.827367,-0.284779,1.067063,0
-0.28578,-1.425471,-0.382411,0.182661,0.42893,0
0.36511,0.598471,1.345792,-1.180524,1.838323,1
0.01698,0.635428,0.932473,1.192776,-0.670319,1
-0.359895,-0.476596,-0.944681,-1.139325,-0.916356,1
0.798659,0.518576,0.912034,-0.32135,-0.276449,1
-0.329586,0.635589,-0.728029,-0.832155,0.863773,0
0.130879,0.508069,-0.459955,-1.101139,2.465892,1
-0.696037,1.793838,-0.651646,0.520664,0.080925,0
0.970529,-0.985515,-0.782318,-0.731103,-0.499801,1
0.255413,-0.079023,0.5037,0.897339,-0.95114,0
-0.357641,1.261667,-0.316146,1.858138,0.367943,0
1.396837,-0.186867,0.363152,-1.212524,0.101502,1
0.185799,0.612841,-0.615253,1.692753,0.15859,1
1.40885,1.365194,0.774733,-0.48894,0.009538,1
0.927417,-0.363731,-0.977879,-0.366504,-0.297471,1
-0.010073,-0.810291,-0.442846,-0.138013,0.628577,1
0.527494,-0.820216,-1.011022,-0.765477,0.079959,1
0.247296,0.672839,1.100951,0.208931,0.022579,0
-0.784325,-1.132388,1.466789,-0.082041,-0.161195,0
-0.022555,-1.970701,0.138771,1.833003,0.495226,0
0.211525,0.998647,1.174579,0.599705,0.300462,0
1.526022,-0.511695,-1.288565,-0.583468,-2.381159,1
-0.411453,-0.918274,1.468634,-1.153926,0.115824,0
-1.348724,2.204619,-1.440518,0.86401,-0.281205,0
-0.826968,-1.725783,0.354122,-1.042475,-1.409281,0
1.090488,-1.971723,-0.500788,0.160947,0.032597,1
1.573468,1.103212,1.758766,1.087687,0.083829,1
0.529851,-0.451515,-0.92343,-1.044201,-0.721278,1
-1.244173,-0.059142,-1.00106,0.24352,-0.179012,0
-0.452174,1.524814,-0.733937,-0.900036,-0.249228,1
1.041166,0.682438,1.462734,-1.371807,0.676267,1
1.519491,-1.961187,0.248397,0.350176,0.83365,1
-0.159075,-1.079834,-0.646521,1.901626,-0.811683,0
0.655244,-1.556243,0.166672,-0.951403,1.12481,1
2.553795,0.190775,-0.297643,1.220539,0.657924,0
-0.173941,0.159352,0.55373,0.716855,-0.970882,1
-0.161982,1.185302,0.391481,0.760529,0.895394,0
-0.611772,-0.400096,-0.281494,-1.433465,-0.180739,0
-0.820845,-0.25836,-0.04602,-1.382478,1.151872,1
-0.736362,0.614832,1.433525,0.133066,-0.333877,1
-0.230047,1.098653,0.89102,-0.920153,-0.061962,1
-1.700395,-0.712281,-0.658129,-1.213645,0.198127,0
0.936583,1.663565,0.45965,0.734651,1.695082,1
-2.357156,0.263786,-0.082004,0.643606,-0.185775,1
0.044671,-0.591658,0.001606,-0.118699,0.669638,0
0.660673,-0.906599,0.166228,-0.083769,-1.162358,1
0.33969,-0.509959,1.842463,-1.053157,-1.122874,1
-0.48577,-0.304118,0.636171,0.458726,1.301506,0
0.144398,-1.296929,0.199593,-0.378382,0.68246,1
-0.975479,0.112054,1.539222,-1.328443,0.889909,0
0.538541,0.652132,0.002248,-0.179391,-0.849032,1
-0.925127,-0.54196,1.001262,-1.645599,0.24116,1
-0.773714,-0.049743,-0.656267,-0.412357,0.197358,0
0.698528,-1.348322,1.557332,-0.072546,-0.788104,0
2.320738,0.127318,-0.332451,-0.358218,-1.160888,1
-0.1386,-0.53689,2.126704,-0.278789,-0.270539,0
0.637562,-0.565119,-0.476495,-1.925652,0.281606,1
-0.25806,0.019104,1.799219,-0.434233,-1.031925,0
1.057421,-3.03805,1.261349,-0.334828,-0.140938,0
-1.483382,-1.190695,0.008977,0.166096,0.759938,0
0.877836,-1.272812,-0.449811,-1.10664,-1.328093,0
-0.657288,-2.480782,0.916596,0.308466,1.079393,1
-0.058496,1.863376,1.753048,0.365972,0.597722,1
-1.922076,0.876317,-0.402074,-2.335377,0.753012,0
-0.203512,-0.438778,0.783658,0.02345,1.467622,0
1.149003,1.452979,-0.396686,0.563453,1.470826,1
-0.391696,-0.06699,0.874568,-1.526491,-1.33825,1
-0.745401,0.616388,0.63765,-0.081696,-1.284284,1
0.065969,1.133358,0.301456,0.027391,-0.509717,1
0.166201,1.148304,1.203455,0.241141,-0.836546,1
1.383947,-0.068908,-2.071755,1.77745,-0.151373,1
2.488817,-0.767169,0.412359,-1.195929,-1.688344,1
1.261718,2.771508,-0.202364,-1.170684,0.2792,1
-0.38605,0.386847,-1.687533,-0.167324,-0.318192,0
-0.161075,1.358989,-0.879767,0.665681,-1.294683,0
-0.314341,-0.16083,0.785401,0.195643,0.447727,0
0.453845,-0.251244,-1.383319,1.666487,1.817987,0
-2.089441,-0.122816,0.35011,0.002612,1.181502,1
-0.025797,1.131435,-0.241183,-0.526979,0.64039,1
0.625824,0.335628,0.324182,0.631795,-1.95643,0
0.645947,-1.814607,-0.492299,-0.685963,0.175584,0
-0.372858,0.678858,-0.198676,1.443312,-0.850229,1
1.195381,0.806111,0.900372,1.176004,-0.339882,1
-0.641091,0.479302,1.967399,-1.044844,-1.121402,1
1.9337,0.778226,0.22058,-1.182558,-0.981035,1
-0.627053,-0.78926,-0.166576,-0.689751,-0.07078,1
-2.004478,-0.263639,-0.130892,-0.672437,-1.321541,0
-0.068898,-1.155999,0.296515,-0.78043,-1.9107,0
0.321224,-1.475086,0.565925,0.528596,-0.363732,0
0.861442,-0.967365,3.367245,-0.0962,-0.958427,0
0.524794,-0.269046,-1.738089,-1.832087,-1.451976,1
1.445575,-0.237715,0.50528,0.3597,-0.97196,1
-1.572531,0.363966,1.753981,-1.375057,0.063842,0
-0.618539,0.66858,0.029031,-0.335541,0.526887,0
0.983853,1.071952,-0.638578,0.399358,-0.349653,0
-0.820314,0.882831,-1.423449,0.601827,-0.577594,0
-0.185946,-0.530973,1.423537,-0.303377,-0.310502,0
-0.097457,-2.489781,1.300908,0.82152,1.056855,1
1.631374,-0.298044,0.635766,-1.536955,0.317589,0
0.671825,-0.390102,-0.13054,0.233633,0.572666,1
0.20205,-0.795104,0.579535,-0.107296,0.622155,0
0.757034,1.435703,1.024229,-1.721599,-0.489356,1
0.440604,0.119415,-0.199231,-1.172549,0.057581,1
-0.663319,0.466862,1.893827,-0.168269,-0.555154,1
1.087848,0.270255,-0.076496,1.699167,-0.296562,0
-1.488291,1.377965,0.380537,-0.046588,-0.128358,0
0.756699,-0.569286,-1.440641,-0.173179,1.293518,1
-0.651383,0.136986,-1.152142,1.232233,0.258129,0
-0.510463,0.861241,0.155751,0.850523,-0.038288,0
-2.081518,0.292683,-0.427234,-1.643768,-0.163393,0
-0.460468,0.394577,1.3295,-0.334604,-0.526808,0
